JobTitle,Company,Location,Salary,PostDate,Summary,JobUrl
Marketing Analyst,CoPilot AI,"Vancouver, BC","$50,000 - $70,000 a year",19 days ago,"Experience maintaining and acquiring data from primary and secondary data sources.
Aggregate and analyze data across all marketing channels & platforms to…",https://ca.indeed.com/company/CoPilot-AI/jobs/Marketing-Analyst-40e1670e7e904e59?fccid=480fa57b649aad72&vjs=3
Functional Analyst,Bouclair,"Pointe-Claire, QC",,30+ days ago,"Create and execute SQL queries to analyze data, extract information and make.
Office located in Pointe-Claire.
Analyze and document change requests;",https://ca.indeed.com/rc/clk?jk=eca1cda62aefeaf3&fccid=4266e0ef1c2881b7&vjs=3
Senior Data Reporting Analyst,Mogo,"Vancouver, BC",,30+ days ago,"Collate and analyze data across multiple products to understand member life-time value.
Communicate and liaise with other data analysts and product managers to…",https://ca.indeed.com/rc/clk?jk=9951f3215f215931&fccid=9143418bf778754f&vjs=3
"Land and Permit Interface Analyst, TMEP (term role)",Trans Mountain Corporation Inc.,"Burnaby, BC",,16 days ago,"Support the project management and land/permits leadership in understanding of data and data analysis.
Analyze requirements for land, permits and project…",https://ca.indeed.com/rc/clk?jk=129848edfa4e38f9&fccid=e4fbec588ac659b1&vjs=3
Business Analyst (OIPA),Equisoft,"Montréal, QC",,5 days ago,The analyst will be required to gather formal requirements from the clients and translate those requirements into clearly defined deliverables for the…,https://ca.indeed.com/rc/clk?jk=0294c7ac73492a72&fccid=2c694c59744f41a8&vjs=3
Senior Quality Control Analyst,STEMCELL Technologies,"Vancouver, BC",,2 days ago,"Perform QC tests for Media products according to approved QC procedures, including data analysis and report preparation.
Participation in and compliance to QMS.",https://ca.indeed.com/rc/clk?jk=ff3e694835604680&fccid=1495fd2cb143fcaf&vjs=3
Business Analyst,AgSights.com,"Elora, ON","$59,639 - $72,892 a year",4 days ago,Understand business requirements and own the process of documentation and data modelling to improve development efficiency while maintaining a high level of…,https://ca.indeed.com/company/AgSights/jobs/Business-Analyst-c4c84c77b8d660ae?fccid=a8338b02d2fb0920&vjs=3
"Investor Relations Analyst, ESG & Data",opentext,Remote,,15 days ago,"Support the data gathering, organizing, and analysis of data to support strategic initiatives.
Track and ensure that OpenText’s public data is properly…",https://ca.indeed.com/rc/clk?jk=82ac0cba2617ad40&fccid=c908408e676247d6&vjs=3
Junior Business Analyst,C4L Consulting,"Saint-Eustache, QC",,13 days ago,"It collects data from all areas of business from supply chain to HR, production to finance, it allows to analyse collected data to make educated decisions. *.",https://ca.indeed.com/company/C4L-Consulting/jobs/Junior-Business-Analyst-7a6c127afa12eddd?fccid=c579efc01030530a&vjs=3
"Business Analyst, Risk Mining","Amazon.com.ca, Inc.","Vancouver, BC",,3 days ago,"O Understand the requirements of stakeholders and map them with the data sources/data warehouse.
The role will require the ability to extract data from various…",https://ca.indeed.com/rc/clk?jk=f571318a85d13ada&fccid=fe2d21eef233e94a&vjs=3
Fuel Cell Data Engineer / Analyst,Cummins Inc.,"Mississauga, ON",,22 days ago,"Analyze data and generate reports to demonstrate system performance.
Development and deployment of novel data acquisition systems and protocols.",https://ca.indeed.com/rc/clk?jk=c284609a329d6f86&fccid=36ccedc5bfdf19b1&vjs=3
Senior Business Analyst - TELUS Digital,TELUS,"Vancouver, BC",,4 days ago,"Utilize the power of data to inform decisions.
Ability to recognize and raise process and systems issues that prevent delivery of value to our customers and…",https://ca.indeed.com/rc/clk?jk=fbebc7c85453724d&fccid=4512634d9e7338a8&vjs=3
"Regional Business Analyst, North America, 12-month fixed term",Seequent,"Vancouver, BC",,2 days ago,"The RBA will come with experience in data analysis, an aptitude for all systems and expertise on data presentation and story-telling.",https://ca.indeed.com/rc/clk?jk=b977c0ed48b50b23&fccid=fc23a68d547d2228&vjs=3
CPFR Analyst,Spin Master Ltd,"Toronto, ON",,30+ days ago,"Provide weekly Amazon Born to Run and Forecast recommendations using strong data analytics.
Ability to create and maintain business presentations, excel files,…",https://ca.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BvH3A8keRzMSHNNzpo8GRtlYiokHfs7hRv1iTbqYJ_v3EUQjdtkMnPNLzU6XcjpKQvAQEXa6lDKwQuTPF1oynzXvLrHT9b_-B4PvdLPEhC3D-yLgRP1_l1JMUWqf_cuwfOoPH3DdNFj2KJSBmKG03HqqgArVglfFQGa0cpPOhCYOzIRvukQrX4HtL5kGF3vJfjVGXOGcyrHtFU5YFOJM12Rc6Gqqvo_c7Fz00-bXheq9yAdySHhBF3SGYd-2DYy3ss9lenfE4cg4uLIeEiY_vMHQHRr4JpdbcQlVYldN2birh0NPrj2O73MG8aO6WF1ULQ171Xd167jwhzosUMI3rdrBt9IRMvuqLrfgbkzKQHra2OmtvvPhHXYONanT6Q7FQ3F43jvFTU7u0fwAtwA9RWdTu2Lv_a_hbq58cMbA_tPIC_bCM-xkAgN6CbaHE834qgFNc3iKl7m4YeQ2s4LR_jCDglnbCMv_TCch_Wx8MdYHEvGocwlory6g9yvvAK9YL5E4feHhZ4qYX9Oj-6GDuFQ6A5UrVN3fo0MrYWSj7A6pri659zOfsxHp5xuIS7rzcZoYL1wZHBfMBoN_ye-tW9LVmfN8K2M6sM6rSACDrBDEJAty6pVOZIHnaS-GuRgaV87_mCIKnskiExIQCvpcUJdBNDktuDdrxuPWhKW41Qsw==&p=1&fvj=0&vjs=3
Functional Analyst,Bouclair,"Pointe-Claire, QC",,30+ days ago,"Create and execute SQL queries to analyze data, extract information and make.
Office located in Pointe-Claire.
Analyze and document change requests;",https://ca.indeed.com/rc/clk?jk=eca1cda62aefeaf3&fccid=4266e0ef1c2881b7&vjs=3
Game Data Analyst,Kabam,"Vancouver, BC",,30+ days ago,"Finding answers to business questions via hands-on exploration of data sets using SQL, dashboards, statistical analysis, and data visualizations.",https://ca.indeed.com/rc/clk?jk=b83a15c6781cadc4&fccid=fde47f06a6b44d5e&vjs=3
Business Data Analyst,Cority,"Toronto, ON",,5 days ago,"Manage data and data mining as well as translating financial data.
Innovatively explore how data can add value to Cority’s finance team.",https://ca.indeed.com/rc/clk?jk=e02c9a3e7ead5966&fccid=7b47f554bc1d9ac2&vjs=3
Data Analyst,Parmida E-commerce,"Toronto, ON","$45,000 a year",26 days ago,"To do well in this role you need a fine eye for detail, experience as a data analyst is an asset, and a deep understanding of the popular data analysis tools…",https://ca.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AN7Y4eKAyl_DmVMU9zc2RZJG70w-w9zONODxlRVZc__K7M27SNOPPWFlvNpjd6b56Kn2W5SUywiTkg8AsULtw1riiUPhOBjdqTtsOWNM-83rQGhLNUo2h4OJII5GjRD42dFhgP758yPrFGaSFcLAYDvq3gVYmR6BEc2SS2YTLmUox4wwun5S2eojjhVfbw7djdG52eL6bdBc-XObB0alUsiUimWhu7VAcGO5T2cfQx05l2f_mZ02f_b1nU3I-f4SacIcV0AZ16Wi6b_YRPHmG10yurGuKNgu1a_rFPdBmHVAG1TD-y6vUxtgMrcjQcAL8yAMVwGppXhduiPBLiXQziwbS6Y4OzIF43oYUtjYvpavVuSfiZDJRIF1vWhx8-UTf3IR1Awh19UASRnvMSjzb2VS5BorAfYOvLv6gOmoNNmejer8X-70Ol&p=5&fvj=1&vjs=3
Internship-Stage | Analyste en stratégie - Strategy Analyst,Sid Lee,"Montréal, QC",,11 days ago,"Mastery of research tools and data sources;
Reporting to the strategists, the strategic analyst is a quantitative and qualitative research expert.",https://ca.indeed.com/rc/clk?jk=c4f64dd8258a8a09&fccid=fe30e7eab2e02cdb&vjs=3
LSO FORS 3 - Forest Management Analyst,BC Public Service,"Kamloops, BC",,20 days ago,"Experience using RESULTS data for silviculture and statistical analysis.
An equivalent combination of related education, training, and experience (e.g.,…",https://ca.indeed.com/rc/clk?jk=69528c7e84e61c24&fccid=65dd05622a756445&vjs=3
"Senior Analyst, Investment Data Management",Addenda Capital,"Montréal, QC",,16 days ago,"You address data issues and respond to data or reporting enquiries.
You develop, implement and monitor data quality standards and data flow controls;",https://ca.indeed.com/rc/clk?jk=ea26315a13bae329&fccid=e0bbddd21984445e&vjs=3
artificial intelligence analyst,Primco,"Calgary, AB",$45 an hour,1 day ago,"Mapping and data visualization software.
Assess physical and technical security risks to data, software and hardware.
Conduct business and technical studies.",https://ca.indeed.com/rc/clk?jk=1d04dbd5026d5b40&fccid=02f7cb9b8c967c7a&vjs=3
Social Services Analyst,York Region,"Newmarket, ON",$40.60 - $44.12 an hour,3 days ago,"Gathers necessary information on Branch related issues, analyzes data and prepares statistical reports.
Reporting to the Manager, Projects and Program Policy…",https://ca.indeed.com/rc/clk?jk=db13924fe38220fd&fccid=f3c54a468b13c9c9&vjs=3
Pricing Analyst,Western Financial Group,"High River, AB",,5 days ago,"Exposure to applying Business Intelligence skills to data mining and verification, and analysis of complex data in a professional environment.",https://ca.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0A3NTN4uWWPKqKZKBLrFmltrWjYu-sQpYilDrlexWI8-LDpQckFIvfvQOK4-nVvR5gMJh41Gk-nqf1z52-byekNdLORWSqYPJafgfXuhLJmMre5Xh1dkOGzR_n4ZVsxKwxoFqS9y7BQ8G9vAyMgArb94qhfp2vefuFGn3j0-JbK6lcLIWANsYok1qz2y5y0tQTQJBuFf9fDHqDlQMg0l9g-5oa3FX9PYqKdq4xEp_WJUCJryrpVVTf7b3qAUqPnpg1oFgFGmGZV-OZCp1QO4J3KorWfBm7o4Ti3ecvX7FjEcAxQ1VTq67rydds_lFmNQ9o9nI83SQAjXWV778KJLR0dv8m1lx3BpL9wWXJcIGD-mbbWad6l9UwOmMTA46etofg6Q0aub_ww451Hr7jQ-aJ9oXq9ReM23NzJVqHvvJ87aNluH33ZjvkhivXnyINq530pGtEHPaSCWDCgJbQ7W7MJgoGPskVETIGl2XtIQi_qzlEWbE-ocoFZEGHfoOuzgw6_aF1VrbY9Xk-_YvinyYv13VJyrRlKy9IfynDspR5oy1Ya0f134FDhlsW7AOXUMK92IecrMH_JjeNcstsqU9lmT1ZpZoM71oPSlNws43miPJV8yBKebfIcZxko5hLZmI1xrQ9xaS9cIu7mOpBbGRhuALLFLcWb71tIOzyhm2Lh4grk_9OtYNHT__hZviMzM6Z2WDOPK0kSIujcahSsEjiF8P7nyFtuamIxQZVP3vpKTGgePIMVlyGBwRDFO2ssMNql9pzkfm1m7MROoIYuxFYh8jTrINi7x-luQr8aKER_rPwVZXqEz6T_thisTeqG6ou6UZvSOPovWMdKFxGV4jwKBk9uLoaEbum_0OTCqOHWvQ==&p=11&fvj=0&vjs=3
Senior Business Analyst - TELUS Digital,TELUS,"Vancouver, BC",,4 days ago,"Utilize the power of data to inform decisions.
Ability to recognize and raise process and systems issues that prevent delivery of value to our customers and…",https://ca.indeed.com/rc/clk?jk=fbebc7c85453724d&fccid=4512634d9e7338a8&vjs=3
"Business Analyst, Business Technology Services",Seaspan ULC,"Vancouver, BC",,5 days ago,"A minimum of 5 years related work experience (systems analyst, business analyst, design, application development and/or technical support) with confirmed…",https://ca.indeed.com/rc/clk?jk=6a24cadc859953bb&fccid=39e239a7200df342&vjs=3
Supply Chain Analyst,Refrigerative Supply Limited,"Burnaby, BC",,3 days ago,"Analyzes inventory data from P21 to provide usable summaries on:
Provide analytical support to management on ad-hoc projects and value-added improvement…",https://ca.indeed.com/rc/clk?jk=cbe2183721422f93&fccid=d6f67d75b2773dc6&vjs=3
Business data analyst,Mott MacDonald,"Vancouver, BC",,25 days ago,"Relevant education (certificate, diploma and/or degree) and up to 5 years of work experience involving data analytics, databases and business process automation…",https://ca.indeed.com/rc/clk?jk=4e96dc54f5625e94&fccid=edb4bf50a19b70a9&vjs=3
Analyste d'affaires | Business Analyst,INTEGRIM,"Montréal, QC","$65,000 a year",Today,"Lead data collection client workshops with client;
L’intégration de solutions en gestion électronique de documents pour ces clients.",https://ca.indeed.com/company/INTEGRIM/jobs/Analyste-D'affaire-Business-Analyst-e04186ca50805d3d?fccid=4473c1fba49a3f6f&vjs=3
Financial Data Analyst,Propel Holdings,"Toronto, ON",,13 days ago,"You have a passion for numbers and data analytics, with an Accounting background and experience with data analysis tools.
No agencies or phone calls._.",https://ca.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BFPNdykeU043Y2-81QDSN4b2__fLQNeTvxuOvNh94g1HM3WNBb3ozo0GjCLldD-MKJAW0vK0J4z8exM3i9ED0FhiCRobopg2wf0GP3SK7VpH_kMWirWWRy7Dc3hR5qnczT5wcNBjcvIHkYey-Ye8_izjiWQAJgJFE2pUFRuMQOPbkX1PclUHaOU78RretK07_KGbTHy1rf37l3DHQgS70n4UrM6GuH3OH9ZESHJzZQtaZToLikMVg_L35b6Y_N57Mt2ajWCAFM6iyNqt-QS9XjjlHC7zGLnq-SCUiWCkhlTUKqT8ZxOy0ctwz7JriPuyrL2aMx8zyLSUssTGitrx1x5E5WK1yAhaqCmjPxyQCeb_RYZNGTR0nTinEKhkeqGFGPLPCOxoCWuxIzElUwk2NPtw2xnYsUw7PGwBH43iv2MBDuuMROC8cvrY8jwXdzILQFMyDBLfjlMA==&p=2&fvj=1&vjs=3
Business Analyst,Queen's University,"Kingston, ON",,4 days ago,"Maintains an understanding of data definitions, data usage within the administrative applications and data retrieval methods.",https://ca.indeed.com/rc/clk?jk=179f4473f0eb5441&fccid=a499083ea4884469&vjs=3
"Business Analyst, Risk Mining","Amazon.com.ca, Inc.","Vancouver, BC",,3 days ago,"O Understand the requirements of stakeholders and map them with the data sources/data warehouse.
The role will require the ability to extract data from various…",https://ca.indeed.com/rc/clk?jk=f571318a85d13ada&fccid=fe2d21eef233e94a&vjs=3
"Analyst, Store Applications",Loblaw Companies Limited,"Brampton, ON",,19 days ago,"Experience in collecting and analyzing data.
Provide general support on scheduling activities related to production deployments.",https://ca.indeed.com/rc/clk?jk=608336dd659f6d3d&fccid=bc30630cfcc120d4&vjs=3
Product Requirements Analyst,Cymax Stores,"Vancouver, BC",,30+ days ago,You’re driven by the power and possibility of data and analytics and passionate about using data to help businesses make the right decisions.,https://ca.indeed.com/rc/clk?jk=163125aff94a3d12&fccid=8ee061bdccff3c90&vjs=3
Data Analyst,BC Centre for Excellence in HIV/AIDS,"Vancouver, BC",,30+ days ago,"General familiarity with other electronic health data sources, including: administrative data (e.g., outpatient physician billing data, hospitalizations, vital…",https://ca.indeed.com/rc/clk?jk=bd230e51eaaa4585&fccid=2f4e2ee28f9349f3&vjs=3
Data Support Analyst (Bilingual),Motoinsight,Remote,,30+ days ago,"Work with Microsoft Excel to analyze large data sets.
Proficiency in Excel to manipulate and troubleshoot data exports:
Advanced Excel: 1 year (Required).",https://ca.indeed.com/company/Motoinsight/jobs/Data-Support-Analyst-65363cfab6b22a10?fccid=dc87345119fe5575&vjs=3
BI Analyst II,The Co-operators,"Quebec City, QC",,5 days ago,"Analyze data and find insights.
Analyze and understand the various data sources.
Do the appropriate validations to ensure the extracted data reconciles.",https://ca.indeed.com/rc/clk?jk=57781c7ba4b6fdb2&fccid=5eeae2bcce6835db&vjs=3
"Analyst - Cards, Payments & Banking - Summer 2021 Student",RBC,"Toronto, ON",,2 days ago,"Experience with data visualization tools such as Tableau.
He/she will acquire and analyze data to identify business opportunities, and share insights with…",https://ca.indeed.com/rc/clk?jk=06dc4d46075db09c&fccid=537b899e30af3338&vjs=3
Junior Data Analyst,Kuehne+Nagel,"Mississauga, ON",,6 days ago,"Technical expertise regarding data analysis, models, data concepts, database design development, data mining and segmentation techniques.",https://ca.indeed.com/rc/clk?jk=f596158679122a35&fccid=0f9c3715652e085a&vjs=3
Data Analyst,Parmida E-commerce,"Toronto, ON","$45,000 a year",26 days ago,"To do well in this role you need a fine eye for detail, experience as a data analyst is an asset, and a deep understanding of the popular data analysis tools…",https://ca.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AN7Y4eKAyl_DmVMU9zc2RZJG70w-w9zONODxlRVZc__K7M27SNOPPWFlvNpjd6b56Kn2W5SUywiTkg8AsULtw1riiUPhOBjdqTtsOWNM-83rQGhLNUo2h4OJII5GjRD42dFhgP758yPrFGaSFcLAYDvq3gVYmR6BEc2SS2YTLmUox4wwun5S2e173xdVnRjJZrovjjTVi5O_aLuxJvA3-BBNAqoQV-23KDvmeReCNA2jXnPaNkSBaf7HcvXMInazXapo9rjBrk_-dcWwQFXZanpfE69wJqtrQhB1ksMfqgwKpT8JsAd0MKSNsHVOBMAq7nQeSfZA1RvYPQLZguo04vXdz6r9HoXLiqrJ1Vg5lw9MHfyZAWLHrmA9c0h2ep23TdCPcEri-mkoC1Mu1zTHFBtdSRRHDqQEInMfMVYHE_pN8T2QeBjeOs&p=12&fvj=1&vjs=3
"Data Analyst Co-op Student - Richmond, B.C. - R09791",MDA,"Richmond, BC",,30+ days ago,"Related to the skills database, perform analytics on the data.
Develop Metrics that are pertinent to the Engineering management function -- data mining,…",https://ca.indeed.com/company/MDA/jobs/Data-Analyst-Op-Student-3f46408776a4d051?fccid=11f7828cf965b07c&vjs=3
Compensation Analyst,AbCellera Biologics,"Vancouver, BC",,12 days ago,"You have a demonstrated ability to maintain a high degree of accuracy in manipulating data.
Leading our annual compensation review process - working with…",https://ca.indeed.com/rc/clk?jk=fc4dac890e596eef&fccid=6161745df4a18957&vjs=3
Business Analyst,Manulift,"Varennes, QC",,30+ days ago,"Manage security and data access;
Ensure the quality of the database by importing data and managing duplicates;
Maintain and optimize the CRM application;",https://ca.indeed.com/rc/clk?jk=b441dcd52b1c907a&fccid=c85207be68c0acce&vjs=3
"Data Analyst, Capital Markets Summer 2021 Student Opportunities",RBC,Ontario,,30+ days ago,"Quantitative analytic skills, including experience with data analysis and data presentation.
Focus on data validation and mitigation projects involving…",https://ca.indeed.com/rc/clk?jk=3dbacb56b156eb61&fccid=537b899e30af3338&vjs=3
Social Services Analyst,York Region,"Newmarket, ON",$40.60 - $44.12 an hour,3 days ago,"Gathers necessary information on Branch related issues, analyzes data and prepares statistical reports.
Reporting to the Manager, Projects and Program Policy…",https://ca.indeed.com/rc/clk?jk=db13924fe38220fd&fccid=f3c54a468b13c9c9&vjs=3
"Senior Data Insights Analyst, Customer Experience",Wave,"Toronto, ON",,3 days ago,"Strong knowledge of customer support channels (phone, live chat, email) and hands-on experience linking customer experience data with business, marketing and…",https://ca.indeed.com/rc/clk?jk=bc8a1a66b657b099&fccid=843063962baaa318&vjs=3
Compensation Analyst,AbCellera,"Vancouver, BC",,11 days ago,"You have a demonstrated ability to maintain a high degree of accuracy in manipulating data.
Leading our annual compensation review process - working with…",https://ca.indeed.com/rc/clk?jk=2043bb00716bd6f2&fccid=1a2f25b5dfcb693f&vjs=3
artificial intelligence analyst,Primco,"Calgary, AB",$45 an hour,1 day ago,"Mapping and data visualization software.
Assess physical and technical security risks to data, software and hardware.
Conduct business and technical studies.",https://ca.indeed.com/rc/clk?jk=1d04dbd5026d5b40&fccid=02f7cb9b8c967c7a&vjs=3
Data Analyst,Felix,"Toronto, ON",,11 days ago,"1-3 years of demonstrable experience in a data analyst or marketing analyst role.
Build and own marketing analytics dashboards (e.g. performance marketing…",https://ca.indeed.com/rc/clk?jk=bf797c97ac964abd&fccid=4b1954dfac0a3369&vjs=3
Market Research Analyst,Data Sciences,"Montréal, QC","$52,000 - $62,000 a year",30+ days ago,"Work with other members of the research team to collect data .
Clean and recode raw survey data.
Help analyze survey data and produce insights.",https://ca.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0C75D7p7ynH0xEB-HfqT9yeGpRup1kXewqxMObXS7DcQGlrZvJG0DIDC2gd06lTcstN2ms_5zTXIXB6fZkybyiyDtMU7Vuf6Hi3pSx1gXXL4bVDu0CWVU16X3AmJ-hLQdIQK9KX8zz1M9NH1x_hsSDhTsIXbw4zDcrDfdMMJ4HppFPVG-oz_HhqhFDZQbI7KAMArgq2DzsQeg5k2jpATEPRcFMHaKQnCRkC_74nRUrv82AFg3LOynmKj0w4PD879iP426NCO9OZrk_p8-W6CPS6xsRVyzYaq9-teroaMcvbfPch5JdksLu-lmyJnxbaclIubD7plZuVo5PQc-sK722ziCm5r2PtZ-QmcIQDCHuvxJXhOqX1GcouRe8Zbrfh4lSWpHeEjCUNpAnMZosfBm0AhjyEMVqqvqLfrGQAzNNM0V05vXqBxrl77WdZi315S-8Nbr9JOxLwOQ==&p=7&fvj=1&vjs=3
"Data Analyst, Finance and Enterprise Risk",BMO Financial Group,"Toronto, ON",,6 days ago,"Performs data profiling and data analyses.
Provides guidance on the interpretation of enterprise data governance policies and maintains alignment between data…",https://ca.indeed.com/rc/clk?jk=ba9bf651e762ac5e&fccid=3a429036b3725efa&vjs=3
Music Data Analyst,Warner Music Group,"Toronto, ON",,10 days ago,"Dig through multiple data tools and data sets to draw conclusions based on marketing plans.
Experience analysing music industry data (including streaming, and…",https://ca.indeed.com/rc/clk?jk=4d25d54c553528bf&fccid=5c9de1aedf73e3b6&vjs=3
database analyst,Green Bee 3,"Concord, ON",$38.50 an hour,30+ days ago,"Research and document data requirements, data collection and administration policy, and data access rules.
Operate database management systems to analyze data.",https://ca.indeed.com/rc/clk?jk=e32e86312a115283&fccid=4cc6dc731a65ae13&vjs=3
Data Quality Analyst,Mitsubishi UFJ Fund Services,"Halifax, NS",,9 days ago,"Create data quality metrics and scorecards for reporting on data quality.
Design and publish data quality dashboards using data visualization tools such as…",https://ca.indeed.com/rc/clk?jk=5eb4255d69ee4edf&fccid=3b98171e4a0fd997&vjs=3
